day,blocks_count,difficulty_median,blockreward_sum,blockreward_median,size_total_sum,size_total_median,size_stripped_median,size_witness_median,weight_median,tx_count_total_median,tx_count_segwit_median,tx_count_nonsegwit_median,tx_count_total_sum,tx_count_segwit_sum,tx_count_nonsegwit_sum,tx_fee_total_median,tx_fee_mean_median,tx_fee_percentile_10_median,tx_fee_percentile_50_median,tx_fee_percentile_90_median,tx_fee_total_sum,tx_size_mean_median,tx_size_percentile_10_median,tx_size_percentile_50_median,tx_size_percentile_90_median,tx_vsize_mean_median,tx_vsize_percentile_10_median,tx_vsize_percentile_50_median,tx_vsize_percentile_90_median,tx_input_count_total_median,tx_input_count_mean_median,tx_input_count_percentile_10_median,tx_input_count_percentile_50_median,tx_input_count_percentile_90_median,tx_input_count_total_sum,tx_output_count_total_median,tx_output_count_mean_median,tx_output_count_percentile_10_median,tx_output_count_percentile_50_median,tx_output_count_percentile_90_median,tx_output_count_total_sum,tx_input_value_total_median,tx_input_value_mean_median,tx_input_value_percentile_10_median,tx_input_value_percentile_50_median,tx_input_value_percentile_90_median,tx_input_value_total_sum,tx_output_value_total_median,tx_output_value_mean_median,tx_output_value_percentile_10_median,tx_output_value_percentile_50_median,tx_output_value_percentile_90_median,tx_output_value_total_sum,price_btc,marketcap_total,marketcap_btc,volume_total,volume_btc,crypto_currencies,crypto_markets,crypto_exchanges,totalbytesrecv,totalbytessent,version,uptime,peersin,peersout,mempool_tx,mempool_bytes,mempool_usage,mempool_max,mempool_minfee,nodes_total,nodes_with_channels,nodes_without_channels,channels_total,channels_unique,channels_duplicate,capacity_total,density,cut_nodes,cut_channels,channel_capacity_percentile_10,channel_capacity_percentile_50,channel_capacity_percentile_90,node_capacity_total_percentile_10,node_capacity_total_percentile_50,node_capacity_total_percentile_90,node_channels_total_percentile_10,node_channels_total_percentile_50,node_channels_total_percentile_90,node_eccentricity_mean,node_eccentricity_min,node_eccentricity_max,node_eccentricity_percentile_10,node_eccentricity_percentile_50,node_eccentricity_percentile_90,transitivity,node_clustering_mean,node_clustering_percentile_10,node_clustering_percentile_50,node_clustering_percentile_90
2022-05-20,128,31251101365711.120,800.00000000,6.25000000,184263294,1493201,822868,659959,3993156,2171,1793,356,269360,223827,45533,0.14167866,0.00005792,0.00000780,0.00002338,0.00008028,17.21343134,643,193,226,666,432,133,177,414,6786,3,1,1,3,882163,6805,3,1,2,2,886523,13963.34822392,6.56530373,0.00132000,0.01939968,1.57771611,2419313.85163869,13963.19681515,6.56524352,0.00129820,0.01932665,1.57770928,2419296.63820735,30135.76,1279319314036.85,573921274006.80,82056042797.65,33838919720.38,10090,59563,527,10159819343,549155984196,/Satoshi:22.0.0/,2125962,39,10,3902,4933599,20233680,300000000,0.00001000,16850,16849,1,83441,79230,4211,3830.99296121,0.0006,1527,6504,0.00090000,0.01000000,0.10000000,0.00056046,0.01000000,0.37427365,1,2,18,9.0250,7,14,8,9,10,0.0275,0.1376,0.0000,0.0000,0.3889
2022-05-21,135,31251101365711.120,843.75000000,6.25000000,142478523,1238120,730339,497109,3763681,1512,1278,267,216560,179153,37407,0.07884039,0.00004612,0.00000338,0.00002084,0.00007097,11.49816203,619,193,226,652,402,121,178,412,5948,3,1,1,3,674127,5285,3,1,2,3,730686,6389.42364104,3.22581179,0.00111900,0.01697433,1.00046756,1447010.79969285,6389.29327951,3.22573749,0.00108934,0.01696739,1.00046151,1446999.30153082,29324.41,1252399253732.99,558512364089.49,66415588908.99,26141347967.69,10073,59494,527,10518810262,561701934297,/Satoshi:22.0.0/,2212363,39,10,1801,809669,4089296,300000000,0.00001000,16859,16858,1,83405,79184,4223,3835.99373876,0.0006,1529,6510,0.00090000,0.01000000,0.10000000,0.00056627,0.01000000,0.37303625,1,2,18,9.0250,7,14,8,9,10,0.0273,0.1376,0.0000,0.0000,0.3889
2022-05-22,122,31251101365711.120,762.50000000,6.25000000,147125632,1403824,764936,585630,3992774,1815,1410,303,210953,173940,37013,0.08357537,0.00004665,0.00000336,0.00001997,0.00007653,11.86705488,659,194,226,671,429,133,179,437,6442,3,1,1,3,678439,5601,3,1,2,3,696178,4449.06426533,2.89822515,0.00112875,0.01718155,1.20000000,1213610.91663265,4449.03004423,2.89819972,0.00110681,0.01717268,1.19974475,1213599.04957777,29906.45,1277574920053.34,569615124749.21,55819688446.68,19304451430.86,10054,59433,527,10850040657,577619890807,/Satoshi:22.0.0/,2298763,39,10,2900,1187604,6510800,300000000,0.00001000,16868,16867,1,83509,79289,4219,3851.41109645,0.0006,1531,6513,0.00090000,0.01000000,0.10000000,0.00056536,0.01000000,0.37397000,1,2,18,9.0255,7,14,8,9,10,0.0274,0.1379,0.0000,0.0000,0.3905
2022-05-23,160,31251101365711.120,1000.00000000,6.25000000,184422705,1345218,774451,571690,3992857,1701,1401,279,268759,221333,47426,0.07906888,0.00005069,0.00000400,0.00002272,0.00007359,15.96576395,632,194,226,668,416,134,174,415,6456,3,1,1,3,865226,5068,3,1,2,2,842873,10851.12265403,5.83134185,0.00125924,0.02063381,1.39461562,2140197.54103128,10851.08409778,5.83129896,0.00123413,0.02058258,1.39461226,2140181.57526733,30214.89,1296287982078.93,575515378523.11,68486529397.42,24963587177.72,10051,59304,526,11197690033,582518815742,/Satoshi:22.0.0/,2385163,39,10,1918,1161343,5764912,300000000,0.00001000,16885,16884,1,83643,79426,4217,3868.06422412,0.0006,1537,6518,0.00090000,0.01000000,0.10000000,0.00057000,0.01000000,0.37388610,1,2,18,9.0259,7,14,8,9,10,0.0274,0.1379,0.0000,0.0000,0.3897
2022-05-24,120,31251101365711.120,750.00000000,6.25000000,147802050,1423088,792099,595252,3992884,2114,1725,348,237379,197486,39893,0.12598105,0.00005575,0.00000840,0.00001872,0.00007168,16.44777842,587,193,226,662,382,134,177,412,6597,3,1,1,3,686648,6778,3,1,2,3,773392,13353.78612564,6.77667645,0.00137981,0.02019692,1.52341515,2553147.26120285,13353.62389845,6.77660837,0.00134613,0.02018414,1.52336265,2553130.81342443,29326.30,1258631527684.29,558621577135.57,79541628836.63,30936373918.41,10056,59250,526,11585038814,586607112991,/Satoshi:22.0.0/,2471563,39,10,3237,1621815,8028544,300000000,0.00001000,16881,16880,1,83828,79587,4232,3891.02567474,0.0006,1533,6505,0.00090000,0.01000000,0.10000000,0.00057741,0.01000000,0.37427365,1,2,18,9.0259,7,14,8,9,10,0.0275,0.1384,0.0000,0.0000,0.3917
2022-05-25,144,31251101365711.120,900.00000000,6.25000000,193356993,1483505,804320,648243,3993198,2111,1803,327,284400,240012,44388,0.14020394,0.00006056,0.00000526,0.00002656,0.00008064,19.14786095,626,193,225,649,413,133,168,405,6972,3,1,1,3,920081,6363,3,1,2,2,911817,10071.26143211,4.67180423,0.00130000,0.01960395,1.24319591,1908998.33106678,10071.24769615,4.67165010,0.00126172,0.01956615,1.24317311,1908979.18320583,29741.86,1267115666411.38,566550887176.32,72577644800.06,27985711782.51,10067,59268,526,11977166067,587913208088,/Satoshi:22.0.0/,2557962,39,10,3988,2640698,12269824,300000000,0.00001000,16862,16861,1,83861,79591,4272,3902.36555991,0.0006,1527,6480,0.00090000,0.01000000,0.10000000,0.00057623,0.01000000,0.37446743,1,2,18,9.0258,7,14,8,9,10,0.0276,0.1386,0.0000,0.0000,0.3929
2022-05-26,141,29897409688833.630,881.25000000,6.25000000,167428516,1425187,793781,579210,3992888,1970,1633,298,260517,218428,42089,0.11489173,0.00005894,0.00000435,0.00002380,0.00007995,17.47974945,626,193,225,663,414,134,168,406,6552,3,1,1,3,783455,6030,3,1,2,3,843122,11443.90733646,4.76958721,0.00132400,0.02089646,1.58907193,2325533.01373802,11443.83146737,4.76954646,0.00128899,0.02074296,1.58905445,2325515.53398857,29528.59,1232323148592.70,562525739332.39,81900075276.73,31486295335.49,10051,59235,526,12355716454,589254806715,/Satoshi:22.0.0/,2644362,39,10,2852,1372575,7262336,300000000,0.00001000,16852,16851,1,83954,79673,4285,3915.65232014,0.0006,1528,6480,0.00090000,0.01000000,0.10000000,0.00057623,0.01000000,0.37551983,1,2,18,9.0255,7,14,8,9,10,0.0276,0.1397,0.0000,0.0000,0.4000
2022-05-27,138,29897409688833.630,862.50000000,6.25000000,178331784,1436897,821124,627299,3993257,2073,1761,310,275683,233509,42174,0.12940016,0.00005512,0.00000454,0.00002266,0.00007755,17.59671500,619,193,225,638,404,134,166,401,6621,3,1,1,3,842765,6460,3,1,2,2,925159,13845.47850855,7.69528666,0.00136030,0.02084137,1.38781121,2828091.32669768,13845.30436063,7.69522541,0.00132403,0.02083137,1.38766761,2828073.72998268,28937.34,1198238001859.67,551271864362.20,101440297095.49,39022621614.36,10054,59264,526,12736493373,595457269410,/Satoshi:22.0.0/,2730763,39,10,3172,1688768,8108544,300000000,0.00001000,16857,16856,1,83957,79656,4299,3915.77620237,0.0006,1525,6488,0.00090000,0.01000000,0.10000000,0.00057741,0.01000000,0.37500000,1,2,18,8.8333,6,12,8,9,10,0.0275,0.1400,0.0000,0.0000,0.4000
2022-05-28,148,29897409688833.630,925.00000000,6.25000000,155916609,1312287,685745,556686,3394971,1490,1255,215,227772,193391,34381,0.05887690,0.00004526,0.00000336,0.00001851,0.00006786,11.86693737,660,193,225,640,419,134,166,405,5718,3,1,1,3,706217,4972,3,1,2,2,761001,5889.23128941,4.00002700,0.00115081,0.01754505,1.23883948,1598975.69306963,5889.12671161,3.99992454,0.00113059,0.01751943,1.23865442,1598963.82613226,28869.41,1199061919783.92,550004200375.08,75883345651.51,30326601864.06,10055,59378,526,13110195624,596510993735,/Satoshi:22.0.0/,2817162,39,10,1950,876586,4664320,300000000,0.00001000,16858,16857,1,83980,79667,4313,3906.35676044,0.0006,1520,6492,0.00090000,0.01000000,0.10000000,0.00057703,0.01000000,0.37557067,1,2,18,8.8332,6,12,8,9,10,0.0275,0.1403,0.0000,0.0000,0.4000
2022-05-29,149,29897409688833.630,931.25000000,6.25000000,150358433,1067763,510861,486883,2655681,1228,1054,189,205693,174698,30995,0.05014393,0.00003957,0.00000330,0.00001595,0.00006370,9.82325972,687,193,226,667,426,133,168,413,4873,3,1,1,3,687834,4030,3,1,2,3,686298,4984.07502521,4.15404101,0.00114791,0.01709353,1.38468407,1560011.30415290,4984.03936049,4.15389930,0.00113143,0.01708026,1.38461913,1560001.48089318,29111.74,1209153093165.51,554662913226.40,49577535192.65,17555537958.69,10053,59398,526,13459905127,599262745009,/Satoshi:22.0.0/,2903562,39,10,1441,797271,4010512,300000000,0.00001000,16867,16866,1,83957,79655,4308,3900.29224187,0.0006,1520,6498,0.00090000,0.01000000,0.10000000,0.00058309,0.01000000,0.37762312,1,2,18,8.8341,6,12,8,9,10,0.0275,0.1404,0.0000,0.0000,0.4000
2022-05-30,154,29897409688833.630,962.50000000,6.25000000,192673333,1479453,798542,666591,3993039,1808,1531,282,267947,224782,43165,0.07714972,0.00004202,0.00000357,0.00001332,0.00006260,13.20245416,673,194,225,669,442,136,168,434,7120,3,1,1,3,938982,5189,3,1,2,2,838125,11011.39250632,5.88790563,0.00128615,0.02145078,1.74439670,2165265.96370965,11011.24628048,5.88786361,0.00126024,0.02143437,1.74439340,2165252.76125549,30620.61,1271477101063.05,583424937110.11,69420128496.50,28261323362.85,10053,59396,526,13813180979,608389606429,/Satoshi:22.0.0/,2989963,39,10,2863,1459311,7104240,300000000,0.00001000,16881,16880,1,84021,79710,4311,3901.62677933,0.0006,1522,6505,0.00090000,0.01000000,0.10000000,0.00058603,0.01000000,0.37557067,1,2,18,8.8341,6,12,8,9,10,0.0275,0.1403,0.0000,0.0000,0.4000
2022-05-31,146,29897409688833.630,912.50000000,6.25000000,192335820,1465170,794284,622935,3993022,1959,1573,325,277824,231909,45915,0.07979960,0.00004003,0.00000564,0.00001392,0.00006021,13.96528616,661,194,226,676,436,135,175,450,6781,3,1,1,3,901140,6099,3,1,2,2,893635,14010.37708625,10.12356419,0.00128725,0.01995076,1.46962639,4626947.75008054,14010.32085124,10.12349961,0.00126352,0.01990152,1.46962473,4626933.78479438,31689.30,1310809125317.23,603822751314.15,92804129842.61,38321914570.57,10058,59451,525,14207871038,610136766276,/Satoshi:22.0.0/,3076362,38,10,3718,1763350,8308704,300000000,0.00001000,16887,16886,1,84103,79788,4314,3915.18132150,0.0006,1514,6496,0.00090000,0.01000000,0.10000000,0.00059371,0.01000000,0.37550000,1,2,18,8.8337,6,12,8,9,10,0.0275,0.1403,0.0000,0.0000,0.4000
2022-06-01,136,29897409688833.630,850.00000000,6.25000000,181337253,1490282,809879,670550,3993116,2186,1868,350,274630,230043,44587,0.14362216,0.00005870,0.00001414,0.00002300,0.00007755,18.99874010,639,193,226,667,411,113,173,417,6806,3,1,1,3,823206,6985,3,1,2,3,891309,13348.51284813,8.42393145,0.00137365,0.02048688,1.90000000,3434960.96574001,13348.37414885,8.42388439,0.00133546,0.02046615,1.89988088,3434941.96699991,31528.11,1300081971356.75,600772005235.85,86540832581.78,33372560183.27,10064,59525,525,14631624728,613689421937,/Satoshi:22.0.0/,3162762,38,10,9219,5943064,28447344,300000000,0.00001000,16884,16883,1,83971,79653,4318,3913.06861863,0.0006,1514,6495,0.00090000,0.01000000,0.10000000,0.00059545,0.01000000,0.37446743,1,2,18,8.8334,6,12,8,9,10,0.0274,0.1400,0.0000,0.0000,0.4000
2022-06-02,125,29897409688833.630,781.25000000,6.25000000,178460890,1507925,811486,679578,3993194,2186,1807,354,262596,220120,42476,0.15110874,0.00006539,0.00001456,0.00002868,0.00008665,19.37788756,657,193,226,664,420,113,169,413,6909,3,1,1,3,848805,6664,3,1,2,2,854760,11364.75115719,4.86169316,0.00132460,0.01801472,1.34961956,2229720.52008102,11364.69602557,4.86161062,0.00129177,0.01799125,1.34961533,2229701.14219346,29996.24,1240583308978.92,571607507828.51,95869921828.87,41512878375.04,10074,59506,525,15029757729,621913847500,/Satoshi:22.0.0/,3249162,38,10,6015,6299147,28009296,300000000,0.00001000,16897,16896,1,83995,79680,4314,3920.81311269,0.0006,1516,6504,0.00090000,0.01000000,0.10000000,0.00059545,0.01000000,0.37550000,1,2,18,8.8337,6,12,8,9,10,0.0274,0.1397,0.0000,0.0000,0.4000
2022-06-03,143,29897409688833.630,893.75000000,6.25000000,179255970,1424376,785333,609602,3992995,2016,1652,310,269049,227213,41836,0.11511308,0.00006068,0.00000423,0.00002736,0.00008449,18.10616262,667,193,226,666,434,133,176,415,6628,3,1,1,3,833073,6407,3,1,2,3,887742,7328.47444433,3.76507104,0.00136550,0.02032339,1.40480068,2018024.78269740,7328.28344079,3.76498177,0.00133380,0.02028849,1.40477560,2018006.67653478,29814.65,1224556130479.24,568187680484.71,67210983859.56,27938048816.00,10074,59515,525,15387189499,623428786216,/Satoshi:22.0.0/,3335563,38,10,2705,1540115,7345040,300000000,0.00001000,16911,16910,1,84121,79796,4325,3940.31740401,0.0006,1516,6510,0.00090000,0.01000000,0.10000000,0.00059545,0.01000000,0.37630174,1,2,18,8.8348,6,12,8,9,10,0.0275,0.1402,0.0000,0.0000,0.4000
2022-06-04,139,29897409688833.630,868.75000000,6.25000000,144389185,1281597,654075,514952,3483869,1600,1369,233,219811,186769,33042,0.07028931,0.00004598,0.00000336,0.00002240,0.00007206,12.51949697,595,193,226,665,393,121,177,408,5669,3,1,1,3,668131,4681,3,1,2,3,746560,3185.92355284,2.16811879,0.00118128,0.01609372,1.22572914,1361756.13577293,3185.78010258,2.16807426,0.00116372,0.01601417,1.22572532,1361743.61627596,29705.47,1223618798713.37,566127526769.42,54274269653.00,22163829239.62,10069,59507,525,15734620783,625034309069,/Satoshi:22.0.0/,3421962,38,10,2037,776843,4091056,300000000,0.00001000,16937,16936,1,84125,79818,4310,3949.69152024,0.0006,1516,6525,0.00090000,0.01000000,0.10000000,0.00059545,0.01000000,0.37557067,1,2,18,8.8360,6,12,8,9,10,0.0276,0.1405,0.0000,0.0000,0.4000
2022-06-05,146,29897409688833.630,912.50000000,6.25000000,129371836,973621,464954,414353,2383534,1126,972,180,195813,165806,30007,0.04842553,0.00003955,0.00000330,0.00001687,0.00006424,9.15242774,599,193,226,670,385,122,178,430,4565,3,1,1,3,612946,3843,3,1,2,3,666641,4110.37191697,2.42565668,0.00110628,0.01535223,1.11438425,1476742.46152033,4110.28221516,2.42561310,0.00108579,0.01524900,1.11433999,1476733.30909259,29778.75,1228986785249.08,567537861651.84,43214764414.97,16092442637.57,10050,59442,525,16031455977,632196084727,/Satoshi:22.0.0/,3508362,38,10,1310,534730,2545440,300000000,0.00001000,16944,16943,1,84168,79857,4309,3954.21045936,0.0006,1512,6526,0.00090000,0.01000000,0.10000000,0.00059545,0.01000000,0.37911009,1,2,18,8.8371,6,12,8,9,10,0.0276,0.1406,0.0000,0.0000,0.4000
2022-06-06,150,29897409688833.630,937.50000000,6.25000000,182624874,1417632,798047,582301,3992933,1853,1532,311,268569,224098,44471,0.08013021,0.00004098,0.00000337,0.00001562,0.00006200,12.75982461,656,194,226,669,428,134,175,437,6811,3,1,1,3,887185,5918,3,1,2,2,839546,10864.60062765,5.27840954,0.00122000,0.01747717,1.42588857,2188381.93878196,10864.58336055,5.27837888,0.00119710,0.01746317,1.42587361,2188369.17895735,31354.57,1278532534217.76,597620606720.45,65396388338.27,28461601576.46,10045,59400,525,16353364977,633960860602,/Satoshi:22.0.0/,3594762,39,10,2388,1234312,6114432,300000000,0.00001000,16957,16956,1,84165,79909,4246,3959.70307723,0.0006,1506,6535,0.00090000,0.01000000,0.10000000,0.00059520,0.01000000,0.37849057,1,2,18,8.8375,6,12,8,9,10,0.0276,0.1402,0.0000,0.0000,0.4000
2022-06-07,162,29897409688833.630,1012.50000000,6.25000000,187240174,1376294,752592,579133,3992718,1653,1407,251,265801,222787,43014,0.06247670,0.00003693,0.00000338,0.00001193,0.00005746,11.91182851,640,194,226,670,423,134,176,430,6587,3,1,1,3,895214,5345,3,1,2,3,847067,9655.06271951,4.82447656,0.00126470,0.01970302,1.72115492,2515945.16769184,9654.96407624,4.82436254,0.00125156,0.01969476,1.72114291,2515933.25586333,29632.63,1219496254041.92,564821006131.55,79845817267.74,35510469144.91,10051,59516,525,16725737075,635923211189,/Satoshi:22.0.0/,3681162,38,10,1717,719924,3655184,300000000,0.00001000,16960,16959,1,84166,79950,4214,3975.22118457,0.0006,1501,6535,0.00090000,0.01000000,0.10000000,0.00059386,0.01000000,0.38000000,1,2,18,8.8371,6,12,8,9,10,0.0276,0.1400,0.0000,0.0000,0.4000
2022-06-08,178,30283293547736.680,1112.50000000,6.25000000,172418171,1074220,521531,434872,2651058,1427,1203,217,261456,219440,42016,0.04742342,0.00003511,0.00000330,0.00001296,0.00005670,10.74681437,612,193,226,666,384,134,173,406,5053,3,1,1,3,829785,4267,3,1,2,2,847846,5640.84285090,3.74715457,0.00118294,0.01894100,1.41049573,1885234.63203536,5640.72990552,3.74712368,0.00116124,0.01882902,1.41043006,1885223.88522099,30399.09,1245285023820.07,579445656064.19,88269445872.91,39256051794.44,10046,58844,527,17128701952,636912914975,/Satoshi:22.0.0/,3767562,39,10,1651,700548,3829792,300000000,0.00001000,16957,16956,1,84207,79993,4215,3979.33068822,0.0006,1502,6526,0.00090000,0.01000000,0.10000000,0.00059545,0.01000000,0.38000000,1,2,18,8.8371,6,12,8,9,10,0.0278,0.1400,0.0000,0.0000,0.4000
2022-06-09,146,30283293547736.680,912.50000000,6.25000000,171743341,1394087,784632,591667,3992881,1799,1519,303,264597,221483,43114,0.06141119,0.00003377,0.00000336,0.00001193,0.00005596,10.13805792,630,193,226,667,411,134,173,413,6544,3,1,1,3,811899,6283,3,1,2,2,865224,6943.47605969,3.29287355,0.00119951,0.01719892,1.36560943,1644204.14532377,6943.36142404,3.29282919,0.00118784,0.01717473,1.36557545,1644194.00726585,30223.55,1240187444592.19,576147211180.45,63732118644.00,24125339534.81,10046,58858,527,17507149789,659061630282,/Satoshi:22.0.0/,3853963,38,10,2145,946723,4759952,300000000,0.00001000,16956,16955,1,84160,79940,4217,3984.55761909,0.0006,1499,6528,0.00090000,0.01000000,0.10000000,0.00059520,0.01000000,0.37911009,1,2,18,8.8394,6,12,8,9,10,0.0279,0.1414,0.0000,0.0000,0.4000
2022-06-10,147,30283293547736.680,918.75000000,6.25000000,168423053,1387739,776778,571934,3992851,1843,1524,271,259531,218264,41267,0.07313617,0.00004202,0.00000382,0.00001193,0.00006021,13.66335226,613,193,226,666,395,133,178,417,6324,3,1,1,3,795262,5738,3,1,2,3,866710,8245.99617800,4.07524983,0.00130624,0.01889391,1.50175419,2421339.52299117,8245.85404640,4.07520527,0.00129079,0.01885876,1.49998059,2421325.85963891,29823.05,1226665465702.92,568523338183.22,62020806074.61,25311010042.68,10021,58670,528,17872693497,660351316278,/Satoshi:22.0.0/,3940362,38,10,3441,1463541,7302352,300000000,0.00001000,16957,16956,1,84133,79911,4221,3994.84513579,0.0006,1501,6536,0.00090000,0.01000000,0.10000000,0.00059386,0.01000000,0.37788945,1,2,18,8.8399,6,12,8,9,10,0.0279,0.1416,0.0000,0.0000,0.4000
2022-06-11,154,30283293547736.680,962.50000000,6.25000000,153429571,1158649,658887,429586,3276602,1417,1199,220,228805,194119,34686,0.05777304,0.00004209,0.00000336,0.00001739,0.00006643,11.08947777,623,193,226,666,420,121,177,415,5738,3,1,1,3,736653,4574,3,1,2,3,768701,10704.53461134,6.87153109,0.00113263,0.01754434,1.67237520,2215300.11274595,10704.51791518,6.87149918,0.00110522,0.01750941,1.67236263,2215289.02326818,28754.29,1162350750945.99,548190030676.87,69218912339.61,27644874065.89,10017,58598,526,18226227564,662620913345,/Satoshi:22.0.0/,4026763,39,10,1822,799953,3605808,300000000,0.00001000,16965,16964,1,84097,79883,4214,3990.43690036,0.0006,1505,6551,0.00090000,0.01000000,0.10000000,0.00059429,0.01000000,0.37788945,1,2,18,8.8405,6,12,8,9,10,0.0278,0.1404,0.0000,0.0000,0.4000
2022-06-12,127,30283293547736.680,793.75000000,6.25000000,139390470,1312144,786885,503240,3992743,1606,1285,266,219703,178045,41658,0.06315271,0.00003857,0.00000336,0.00001500,0.00005876,9.89591581,600,194,226,670,398,134,178,440,6034,3,1,1,3,658396,5429,3,1,2,3,737185,13363.07507992,7.93892687,0.00125000,0.01850865,1.51658573,2482712.97089523,13363.01192721,7.93889521,0.00124551,0.01850088,1.51656673,2482703.07497942,27514.70,1105311752636.12,524571895587.43,81086550111.94,32742849886.22,10011,58599,526,18546832071,670119025815,/Satoshi:22.0.0/,4113162,38,10,2539,1136079,5604832,300000000,0.00001000,16968,16967,1,84114,79901,4213,3990.44325235,0.0006,1509,6564,0.00090000,0.01000000,0.10000000,0.00059429,0.01000000,0.37906495,1,2,18,8.8416,6,12,8,9,10,0.0278,0.1400,0.0000,0.0000,0.4000
2022-06-13,133,30283293547736.680,831.25000000,6.25000000,185313603,1464152,832409,627129,3993318,2248,1856,345,273372,227238,46134,0.20883547,0.00010249,0.00002235,0.00003968,0.00015195,28.93135694,642,193,234,734,440,133,181,485,6785,3,1,1,3,888906,7085,3,1,2,3,912438,42243.94746415,21.80096633,0.00188510,0.03872025,4.61014874,8503902.21370523,42243.65459474,21.80085662,0.00185320,0.03865025,4.61007291,8503873.28234829,23835.16,975492289149.63,454447407329.06,141054396438.39,62246345440.23,10004,58573,527,18918312738,671332157245,/Satoshi:22.0.0/,4199563,38,10,23597,27284642,95935552,300000000,0.00001000,16961,16960,1,84099,79883,4215,4003.04929406,0.0006,1508,6556,0.00090000,0.01000000,0.10000000,0.00059600,0.01000000,0.38020000,1,2,18,8.8414,6,12,8,9,10,0.0278,0.1398,0.0000,0.0000,0.4000
2022-06-14,146,30283293547736.680,912.50000000,6.25000000,209091831,1502007,819989,671855,3993199,1924,1572,329,275578,225426,50152,0.16423702,0.00008246,0.00001846,0.00003328,0.00012435,25.70586325,721,193,226,743,475,122,180,481,6990,3,1,1,3,1029770,5682,3,1,2,3,898647,56173.76903689,37.57744502,0.00177726,0.02941233,3.00000000,13394552.73154267,56173.55196380,37.57737162,0.00173414,0.02937679,2.99999472,13394527.02567942,22242.13,941176285983.27,424096027159.68,140400794419.64,65926526166.53,10006,58567,527,19301512963,696961302409,/Satoshi:22.0.0/,4285962,38,10,7571,14148224,37272400,300000000,0.00001000,16942,16941,1,83984,79786,4196,4004.83867656,0.0006,1508,6542,0.00090000,0.01000000,0.10000000,0.00060000,0.01000000,0.38126390,1,2,18,8.8413,6,12,8,9,10,0.0277,0.1394,0.0000,0.0000,0.4000
2022-06-15,165,30283293547736.680,1031.25000000,6.25000000,207691695,1438275,806242,590393,3993108,1824,1478,295,297032,238123,58909,0.14984893,0.00007542,0.00001030,0.00003359,0.00011040,25.34349663,671,193,226,705,419,113,179,476,6798,3,1,1,3,994588,5731,3,1,2,3,960848,80667.10959231,49.85003583,0.00175200,0.03029100,2.88696960,17601149.61328690,80666.99821311,49.84996425,0.00171400,0.03028770,2.88676376,17601124.26979027,21284.88,905090497093.55,405866882617.30,104050609746.99,46448464956.41,10007,58561,527,19701070664,711582443551,/Satoshi:22.0.0/,4372363,39,10,3395,2295519,11305776,300000000,0.00001000,16933,16932,1,83761,79605,4154,3999.51872433,0.0006,1514,6540,0.00090000,0.01000000,0.10000000,0.00060000,0.01000000,0.38052210,1,2,18,8.8422,6,12,8,9,10,0.0277,0.1393,0.0000,0.0000,0.4000
2022-06-16,119,30283293547736.680,743.75000000,6.25000000,166461213,1486849,818263,665958,3993268,2374,2005,381,258005,215849,42156,0.19959801,0.00008832,0.00002042,0.00003554,0.00011711,23.85546959,635,193,226,669,405,113,176,424,6731,3,1,1,3,781753,7551,3,1,2,3,878704,97486.96908141,48.04605625,0.00176528,0.02664746,2.60070198,13755308.57637091,97486.70520961,48.04591286,0.00172316,0.02656370,2.60065220,13755284.72090132,21199.14,910997767008.06,404245645124.55,105254002017.53,45052297122.33,9979,58471,527,20090033117,722571781189,/Satoshi:22.0.0/,4458763,39,10,5718,3184708,15215632,300000000,0.00001000,16923,16922,1,83667,79528,4139,4010.37434848,0.0006,1513,6539,0.00090000,0.01000000,0.10000000,0.00059545,0.01000000,0.38000000,1,2,18,8.8429,6,12,8,9,10,0.0278,0.1394,0.0000,0.0000,0.4000
